,genre_name,genre_rating
0,Драма,31.818181818181817
1,Комедия,27.272727272727273
2,Мистика,22.727272727272727
3,Триллер,9.090909090909092
4,Ужасы,4.545454545454546
5,Фэнтези,4.545454545454546
